_id,价格(万元),小区,市区,年份,户型,朝向,楼层,电梯,装修情况,详情页,面积(㎡)
61cb41b9d00e27187c930069,33.5,横山街小区2区,旅顺口,1996/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104734481.html,48.58
61cb41bad00e27187c93006a,150,山水花园小区,开发区,2005/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104726288.html,108.61
61cb41bad00e27187c93006b,120,芙蓉花园（金州）,金州,2007/板楼,2室2厅,南 北,8,无电梯,简装,https://dl.lianjia.com/ershoufang/102104739483.html,101.39
61cb41bbd00e27187c93006c,32.2,上鼎大厦,中山,2000/塔楼,1室1厅,北,28,有电梯,精装,https://dl.lianjia.com/ershoufang/102104764030.html,40.94
61cb41bcd00e27187c93006d,170,香周首府,西岗,2016/板楼,3室2厅,南 北,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102103902853.html,95.18
61cb41bdd00e27187c93006e,68.5,倚园里小区,开发区,2000/板楼,2室2厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104925432.html,76.52
61cb41bed00e27187c93006f,66,光明现代城,金州,2004/板楼,2室1厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102105027868.html,71.75
61cb41bfd00e27187c930070,55,城润万家,开发区,2008/板楼,2室1厅,南 北,31,有电梯,简装,https://dl.lianjia.com/ershoufang/102104878143.html,63
61cb41c0d00e27187c930071,74,绿地达沃斯公馆,中山,2017/板塔结合,1室1厅,南,21,有电梯,精装,https://dl.lianjia.com/ershoufang/102104284820.html,57.21
61cb41c0d00e27187c930072,165,小平岛,高新园区,未知/板楼,2室2厅,东 西,4,无电梯,精装,https://dl.lianjia.com/ershoufang/102105098136.html,80.15
61cb41c1d00e27187c930073,75,瀛海金洲,金州,2013/板楼,2室1厅,东南,27,有电梯,精装,https://dl.lianjia.com/ershoufang/102104661431.html,84.4
61cb41c2d00e27187c930074,142,新新园二期,高新园区,2005/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102105120579.html,78.85
61cb41c3d00e27187c930075,81,泡崖康顺园,甘井子,2007/板楼,2室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102105037557.html,74.54
61cb41c4d00e27187c930076,117.8,新星绿城五期,甘井子,2012/板楼,2室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104929098.html,76.6
61cb41c5d00e27187c930077,69.8,泡崖三区,甘井子,1995/板楼,2室1厅,南,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104921806.html,54.08
61cb41c6d00e27187c930078,115,君悦·晟景乐家,甘井子,2012/板楼,2室1厅,南 西 北,17,有电梯,精装,https://dl.lianjia.com/ershoufang/102105109723.html,81.53
61cb41c7d00e27187c930079,131.8,万科金域华府,甘井子,2016/板楼,1室1厅,南,13,有电梯,精装,https://dl.lianjia.com/ershoufang/102104284200.html,51.62
61cb41c8d00e27187c93007a,169,39中桂林街,中山,1990/板楼,2室1厅,东 西,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104343808.html,60.34
61cb41c8d00e27187c93007b,98,聚美东湾,开发区,2014/板楼,2室1厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102105061711.html,73.76
61cb41c9d00e27187c93007c,81,海天新界,金州,2011/板楼,2室1厅,南,31,有电梯,精装,https://dl.lianjia.com/ershoufang/102104585117.html,79.55
61cb41cad00e27187c93007d,145,耕海山尚,甘井子,2010/板楼,2室1厅,南 北,25,有电梯,精装,https://dl.lianjia.com/ershoufang/102104770973.html,83.38
61cb41cbd00e27187c93007e,23,铁龙市场,普兰店,未知/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105040022.html,57.2
61cb41ccd00e27187c93007f,145.5,金地檀境,甘井子,2016/板楼,2室2厅,南 北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102104855197.html,84.31
61cb41cdd00e27187c930080,119,硅谷假日公寓,高新园区,2006/板楼,1室1厅,南,11,有电梯,简装,https://dl.lianjia.com/ershoufang/102104975461.html,57.6
61cb41cdd00e27187c930081,78.5,大连金石天成,金州,未知/板楼,2室2厅,南 北,7,有电梯,精装,https://dl.lianjia.com/ershoufang/102104998761.html,83.03
61cb41ced00e27187c930082,130,红星海五期岚谷,开发区,2012/板楼,2室1厅,南 北,10,有电梯,精装,https://dl.lianjia.com/ershoufang/102105097686.html,84.87
61cb41d0d00e27187c930083,106,前程街,甘井子,2000/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102103788429.html,83.72
61cb41d2d00e27187c930084,108,锦泉源D3区,甘井子,2007/板楼,2室1厅,南 北,5,无电梯,简装,https://dl.lianjia.com/ershoufang/102105073606.html,63.81
61cb41d3d00e27187c930085,126,中瀛臻堡,旅顺口,2010/塔楼,2室2厅,南 北,13,有电梯,精装,https://dl.lianjia.com/ershoufang/102105008276.html,90.35
61cb41d3d00e27187c930086,89.9,水映西山,甘井子,2008/板楼,2室1厅,南,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102104752449.html,56.97
61cb41d4d00e27187c930087,92.5,泡崖美林园,甘井子,2003/板楼,2室1厅,南,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104988598.html,62.07
61cb41d5d00e27187c930088,94.5,泡崖四区,甘井子,2002/板楼,2室1厅,东南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105023517.html,63.83
61cb41d6d00e27187c930089,55,合生江山帝景,旅顺口,未知/板楼,2室2厅,北 南,13,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104932042.html,99.43
61cb41d7d00e27187c93008a,134,华润海中国五期,开发区,2015/板楼,2室1厅,南,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102103858216.html,89
61cb41d8d00e27187c93008b,56,金湾山城,开发区,2015/板楼,1室1厅,南,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102105070052.html,52.19
61cb41d8d00e27187c93008c,40,秀山路,甘井子,1986/板楼,1室1厅,南,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104812702.html,31.69
61cb41d9d00e27187c93008d,98.5,龙畔金泉二期,甘井子,2004/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104914467.html,62.57
61cb41dad00e27187c93008e,68,龙祥嘉园,金州,未知/板楼,2室1厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102104113087.html,76.91
61cb41dbd00e27187c93008f,23,铁龙市场,普兰店,未知/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105040022.html,57.2
61cb41dcd00e27187c930090,49.2,水彩巷,甘井子,1999/板楼,1室1厅,东,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104806600.html,41.28
61cb41ddd00e27187c930091,78.5,大连金石天成,金州,未知/板楼,2室2厅,南 北,7,有电梯,精装,https://dl.lianjia.com/ershoufang/102104998761.html,83.03
61cb41ded00e27187c930092,48.5,九三路西一巷4号,旅顺口,1997/板塔结合,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104747587.html,61.88
61cb41dfd00e27187c930093,114,今都小区,甘井子,2008/板楼,2室1厅,南,20,有电梯,精装,https://dl.lianjia.com/ershoufang/102105067573.html,81.05
61cb41e0d00e27187c930094,54,憬园河畔,金州,2000/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104762891.html,65.76
61cb41e1d00e27187c930095,66,光明现代城,金州,2004/板楼,2室1厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102105027868.html,71.75
61cb41e2d00e27187c930096,170,香周首府,西岗,2016/板楼,3室2厅,南 北,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102103902853.html,95.18
61cb41e2d00e27187c930097,32.2,上鼎大厦,中山,2000/塔楼,1室1厅,北,28,有电梯,精装,https://dl.lianjia.com/ershoufang/102104764030.html,40.94
61cb41e3d00e27187c930098,87,美域盛景,甘井子,2008/板楼,2室1厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102105029722.html,91.47
61cb41e4d00e27187c930099,55,城润万家,开发区,2008/板楼,2室1厅,南 北,31,有电梯,简装,https://dl.lianjia.com/ershoufang/102104878143.html,63
61cb41e5d00e27187c93009a,74,绿地达沃斯公馆,中山,2017/板塔结合,1室1厅,南,21,有电梯,精装,https://dl.lianjia.com/ershoufang/102104284820.html,57.21
61cb41e5d00e27187c93009b,165,小平岛,高新园区,未知/板楼,2室2厅,东 西,4,无电梯,精装,https://dl.lianjia.com/ershoufang/102105098136.html,80.15
61cb41e6d00e27187c93009c,76,山河秀景,开发区,2010/板楼,2室1厅,南,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102104915784.html,71.2
61cb41e6d00e27187c93009d,68.5,倚园里小区,开发区,2000/板楼,2室2厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104925432.html,76.52
61cb41e7d00e27187c93009e,150,山水花园小区,开发区,2005/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104726288.html,108.61
61cb41e8d00e27187c93009f,127,兴达花园,甘井子,2000/板楼,2室2厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104823512.html,86.96
61cb41e8d00e27187c9300a0,126,台四小区,沙河口,1998/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104810995.html,73.74
61cb41ead00e27187c9300a1,61,宜家大院,开发区,2006/板楼,2室1厅,南,17,有电梯,精装,https://dl.lianjia.com/ershoufang/102104978266.html,66.27
61cb41ead00e27187c9300a2,47.8,宜家大院,开发区,2002/板楼,1室1厅,南,18,有电梯,简装,https://dl.lianjia.com/ershoufang/102105080282.html,45.5
61cb41ebd00e27187c9300a3,142,新新园二期,高新园区,2005/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102105120579.html,78.85
61cb41ecd00e27187c9300a4,34,山河嘉园,开发区,2000/板楼,2室1厅,南,17,有电梯,简装,https://dl.lianjia.com/ershoufang/102105063907.html,58.86
61cb41ecd00e27187c9300a5,81,泡崖康顺园,甘井子,2007/板楼,2室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102105037557.html,74.54
61cb41edd00e27187c9300a6,131.8,万科金域华府,甘井子,2016/板楼,1室1厅,南,13,有电梯,精装,https://dl.lianjia.com/ershoufang/102104284200.html,51.62
61cb41eed00e27187c9300a7,115,君悦·晟景乐家,甘井子,2012/板楼,2室1厅,南 西 北,17,有电梯,精装,https://dl.lianjia.com/ershoufang/102105109723.html,81.53
61cb41efd00e27187c9300a8,118,依云溪谷,甘井子,2017/板楼,2室2厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104825912.html,82.73
61cb41efd00e27187c9300a9,135,翡翠春城,甘井子,2012/板楼,2室1厅,南 北,27,有电梯,精装,https://dl.lianjia.com/ershoufang/102104995623.html,88.42
61cb41f0d00e27187c9300aa,131,泡崖康祥园,甘井子,2005/板楼,2室1厅,南 北,13,有电梯,精装,https://dl.lianjia.com/ershoufang/102104903088.html,98.61
61cb41f1d00e27187c9300ab,59.7,小孤山中里,开发区,2003/板楼,2室2厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104975204.html,64.02
61cb41f2d00e27187c9300ac,178,虹港新居,甘井子,2002/板楼,3室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104906571.html,124.16
61cb41f3d00e27187c9300ad,146.8,万科假日风景,甘井子,2008/板楼,2室2厅,南 北,5,无电梯,简装,https://dl.lianjia.com/ershoufang/102102976265.html,86.82
61cb41f4d00e27187c9300ae,105,绿波小区,沙河口,1998/板楼,2室2厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104905860.html,80.32
61cb41f5d00e27187c9300af,16.8,新东方公寓二期,开发区,2007/塔楼,1室1厅,东北,15,有电梯,简装,https://dl.lianjia.com/ershoufang/102104727083.html,32.87
61cb41f6d00e27187c9300b0,130.8,锦泉源B4区,甘井子,2002/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104636908.html,90.88
61cb41f7d00e27187c9300b1,105,红星海五期岚谷,开发区,2012/板楼,2室1厅,南,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104945991.html,75.58
61cb41f7d00e27187c9300b2,368,幸福e家五期,沙河口,2009/板楼,2室2厅,南 北,28,有电梯,精装,https://dl.lianjia.com/ershoufang/102102925304.html,102.66
61cb41f8d00e27187c9300b3,81,钰桥中央庭院,甘井子,2014/板楼,1室1厅,南,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102105014717.html,46.52
61cb41f9d00e27187c9300b4,218,硅谷假日,高新园区,2005/板楼,2室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104553980.html,90.89
61cb41fad00e27187c9300b5,155,锦绣暖山,甘井子,2010/板楼,2室1厅,东 东南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102104861984.html,89.53
61cb41fbd00e27187c9300b6,145,名贵山庄华丽园,甘井子,2002/板楼,2室2厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102102858832.html,98.79
61cb41fdd00e27187c9300b7,85.8,新希望家园,金州,2009/板楼,2室1厅,南 北,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102104863575.html,80.16
61cb41fdd00e27187c9300b8,130,红星海五期岚谷,开发区,2012/板楼,2室1厅,南 北,10,有电梯,精装,https://dl.lianjia.com/ershoufang/102105097686.html,84.87
61cb41fed00e27187c9300b9,48,北昌平小区,沙河口,未知/板楼,2室1厅,西 北,16,有电梯,精装,https://dl.lianjia.com/ershoufang/102104563182.html,44.31
61cb41ffd00e27187c9300ba,145.5,金地檀境,甘井子,2016/板楼,2室2厅,南 北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102104855197.html,84.31
61cb41ffd00e27187c9300bb,89.8,居家西园小区,甘井子,2013/塔楼,2室1厅,东南,23,有电梯,精装,https://dl.lianjia.com/ershoufang/102104955228.html,79.24
61cb4200d00e27187c9300bc,81,香山翌景,金州,2010/塔楼,2室1厅,南 北,32,有电梯,其他,https://dl.lianjia.com/ershoufang/102104867282.html,86.45
61cb4201d00e27187c9300bd,139.9,金地艺境,甘井子,2015/板塔结合,2室1厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104788490.html,88.88
61cb4202d00e27187c9300be,165,加州洋房,甘井子,2008/板楼,2室1厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102105072025.html,77.75
61cb4203d00e27187c9300bf,86.5,海脉未来城,金州,2013/板塔结合,2室1厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102104918303.html,82.8
61cb4204d00e27187c9300c0,126.8,华远新都汇广场,甘井子,2010/板楼,2室2厅,南 北,16,有电梯,精装,https://dl.lianjia.com/ershoufang/102104577115.html,81.75
61cb4205d00e27187c9300c1,123,华远新都汇广场,甘井子,2010/板楼,2室2厅,南 北,16,有电梯,精装,https://dl.lianjia.com/ershoufang/102105010449.html,83.52
61cb4206d00e27187c9300c2,29.8,开发区万达广场,开发区,2017/塔楼,1室1厅,西南,30,有电梯,简装,https://dl.lianjia.com/ershoufang/102104896944.html,42.9
61cb4207d00e27187c9300c3,115,软件园小区,高新园区,2000/板楼,2室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105037672.html,61.02
61cb4208d00e27187c9300c4,75,金园名城,金州,2009/板楼,2室2厅,南 北,16,有电梯,简装,https://dl.lianjia.com/ershoufang/102104681374.html,79.93
61cb4209d00e27187c9300c5,109.5,泡崖四区,甘井子,2002/板楼,2室1厅,西南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104597239.html,78.94
61cb4209d00e27187c9300c6,160,祥和园,甘井子,2002/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102103158720.html,87.75
61cb420ad00e27187c9300c7,160,欧尚广场,甘井子,2014/板楼,2室1厅,南 北,27,有电梯,精装,https://dl.lianjia.com/ershoufang/102104679640.html,86.43
61cb420bd00e27187c9300c8,76,金宸联郡,金州,2015/板楼,2室1厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104682098.html,73.89
61cb420cd00e27187c9300c9,59.5,锦泉源B4区,甘井子,2002/板楼,2室1厅,南,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104881851.html,65
61cb420dd00e27187c9300ca,83,新星绿城五期,甘井子,2009/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104770583.html,51.17
61cb420ed00e27187c9300cb,109,顺达温泉花园一期,甘井子,2003/板楼,2室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105025521.html,108.48
61cb420fd00e27187c9300cc,100,华南国际公寓,甘井子,2008/板楼,2室2厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102103569034.html,108.19
61cb4210d00e27187c9300cd,127.5,万科魅力之城,甘井子,2012/板楼,2室2厅,南,23,有电梯,精装,https://dl.lianjia.com/ershoufang/102104233155.html,75.56
61cb4210d00e27187c9300ce,106,澳东世纪,开发区,2013/板楼,2室2厅,南 北,16,有电梯,精装,https://dl.lianjia.com/ershoufang/102104999142.html,79.32
61cb4211d00e27187c9300cf,56,港湾壹号,中山,2009/塔楼,1室0厅,南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102103698380.html,46.97
61cb4212d00e27187c9300d0,110,生辉第一城,金州,2007/板楼,2室1厅,南 北,11,有电梯,简装,https://dl.lianjia.com/ershoufang/102105066652.html,93.2
61cb4213d00e27187c9300d1,77.8,山东路,甘井子,1988/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102105026019.html,54.89
61cb4214d00e27187c9300d2,62,宜家大院,开发区,2006/板楼,2室1厅,南,17,有电梯,简装,https://dl.lianjia.com/ershoufang/102104860379.html,66.27
61cb4215d00e27187c9300d3,95,华邦俪城,金州,2011/板楼,2室1厅,南 北,16,有电梯,精装,https://dl.lianjia.com/ershoufang/102104120915.html,87.8
61cb4216d00e27187c9300d4,79,知润山,开发区,未知/板楼,2室1厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102105125043.html,63.92
61cb4217d00e27187c9300d5,86.7,泡崖美林园,甘井子,2003/板楼,2室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104868695.html,61.33
61cb4217d00e27187c9300d6,319,星海绿山城,西岗,2015/板楼,2室2厅,南 北,12,有电梯,精装,https://dl.lianjia.com/ershoufang/102104950697.html,96.89
61cb4218d00e27187c9300d7,166,大有恬园二期,高新园区,2010/板楼,2室1厅,南 北,15,有电梯,精装,https://dl.lianjia.com/ershoufang/102105123291.html,81.99
61cb4219d00e27187c9300d8,198,大有恬园二期,高新园区,2010/板楼,2室2厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102105086537.html,97.78
61cb421ad00e27187c9300d9,47.8,新城丽景,开发区,2015/板楼,1室1厅,南,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102104995153.html,43.03
61cb421bd00e27187c9300da,124,万成御园,甘井子,2015/板楼,2室2厅,南,30,有电梯,简装,https://dl.lianjia.com/ershoufang/102104791707.html,71.95
61cb421cd00e27187c9300db,143.8,万科溪之谷2.1期,甘井子,2008/板楼,2室1厅,南 北,5,无电梯,简装,https://dl.lianjia.com/ershoufang/102105031504.html,91.67
61cb421dd00e27187c9300dc,76,伟桥金北嘉园,金州,2012/板楼,2室2厅,南 北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102104769147.html,87.46
61cb421ed00e27187c9300dd,166,大有恬园二期,高新园区,2010/板楼,2室1厅,南 北,15,有电梯,精装,https://dl.lianjia.com/ershoufang/102105123291.html,81.99
61cb421fd00e27187c9300de,198,大有恬园二期,高新园区,2010/板楼,2室2厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102105086537.html,97.78
61cb421fd00e27187c9300df,139.8,千山心城,甘井子,2003/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102105105257.html,81.24
61cb4220d00e27187c9300e0,121.9,美域盛景,甘井子,2008/板楼,2室1厅,南,20,有电梯,精装,https://dl.lianjia.com/ershoufang/102104696842.html,92
61cb4221d00e27187c9300e1,110,生辉第一城,金州,2007/板楼,2室1厅,南 北,11,有电梯,简装,https://dl.lianjia.com/ershoufang/102105066652.html,93.2
61cb4222d00e27187c9300e2,65,金元小区,金州,1999/板楼,2室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102102162913.html,71.55
61cb4223d00e27187c9300e3,115,鹿港小镇,甘井子,2016/板楼,2室2厅,南 北,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102104951123.html,74.68
61cb4224d00e27187c9300e4,43,桃园小区,金州,1992/板楼,2室1厅,南,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104723775.html,60
61cb4225d00e27187c9300e5,85.5,亿达软景中心,高新园区,2014/塔楼,2室2厅,南,20,有电梯,精装,https://dl.lianjia.com/ershoufang/102104451889.html,47.02
61cb4225d00e27187c9300e6,95,华邦俪城,金州,2011/板楼,2室1厅,南 北,16,有电梯,精装,https://dl.lianjia.com/ershoufang/102104120915.html,87.8
61cb4226d00e27187c9300e7,60,金润小区A区,金州,未知/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102105002337.html,58.92
61cb4227d00e27187c9300e8,76,伟桥金北嘉园,金州,2012/板楼,2室2厅,南 北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102104769147.html,87.46
61cb4228d00e27187c9300e9,127,中航华府,甘井子,2016/板楼,2室2厅,南,17,有电梯,精装,https://dl.lianjia.com/ershoufang/102105031449.html,73.22
61cb4229d00e27187c9300ea,85.6,金海明珠,金州,2015/板楼,2室1厅,南 北,6,有电梯,精装,https://dl.lianjia.com/ershoufang/102105126708.html,73.38
61cb4229d00e27187c9300eb,58,阳光驿城,甘井子,未知/塔楼,1室1厅,北 东 南,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102104676130.html,44.35
61cb422ad00e27187c9300ec,84.5,泡崖美林园,甘井子,2003/板楼,2室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102105106007.html,65.57
61cb422bd00e27187c9300ed,129.8,泡崖美林园,甘井子,2003/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104741410.html,95.58
61cb422cd00e27187c9300ee,115,泉水N1区,甘井子,2009/板楼,2室1厅,西 南,33,有电梯,简装,https://dl.lianjia.com/ershoufang/102104157781.html,92.34
61cb422dd00e27187c9300ef,83.5,泡崖康顺园,甘井子,2007/板楼,2室1厅,南 西,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102105113676.html,68.86
61cb422ed00e27187c9300f0,136,沿海鉴筑二期,甘井子,2012/塔楼,2室1厅,南 北,24,有电梯,简装,https://dl.lianjia.com/ershoufang/102104992180.html,70.17
61cb422fd00e27187c9300f1,168,中心裕景,西岗,2012/塔楼,2室1厅,东 北,43,有电梯,精装,https://dl.lianjia.com/ershoufang/102103342066.html,98
61cb4230d00e27187c9300f2,79,山海一步小区,开发区,2000/板楼,2室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104732076.html,101.09
61cb4231d00e27187c9300f3,97,城市旋律,沙河口,2013/塔楼,1室1厅,南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102102635354.html,61.5
61cb4232d00e27187c9300f4,71,达人公馆,甘井子,2007/板楼,2室1厅,西南,13,有电梯,精装,https://dl.lianjia.com/ershoufang/102104781118.html,63.96
61cb4232d00e27187c9300f5,94,锦泉源B1区,甘井子,2001/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104343913.html,67.48
61cb4233d00e27187c9300f6,207,万达华府二期,西岗,2007/塔楼,2室2厅,东南,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102104986807.html,86.53
61cb4234d00e27187c9300f7,450,恒大明秀庄园,中山,2015/板楼,3室2厅,南 北,27,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104891408.html,130.66
61cb4235d00e27187c9300f8,123,迎春三巷,西岗,1989/板楼,2室2厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104848170.html,79.9
61cb4236d00e27187c9300f9,207.5,自由向,开发区,未知/板楼,3室2厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102105023224.html,114.81
61cb4237d00e27187c9300fa,450,万科大家,甘井子,2020/板楼,3室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104656489.html,124.49
61cb4238d00e27187c9300fb,83,泰达青筑,甘井子,2018/板楼,3室1厅,南 北,11,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104884837.html,81.47
61cb4239d00e27187c9300fc,119,金海国际花园,金州,2016/板楼,3室2厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102103480348.html,138.02
61cb423ad00e27187c9300fd,102,新希望家园,金州,2009/板楼,3室2厅,南 北,28,有电梯,精装,https://dl.lianjia.com/ershoufang/102104586263.html,107.81
61cb423bd00e27187c9300fe,190,红星海红星湾,开发区,2017/板楼,3室2厅,南 北,5,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102101617482.html,137.99
61cb423cd00e27187c9300ff,102,华邦俪城,金州,2011/板楼,3室1厅,南 北,24,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102103495963.html,108.27
61cb435d169082335fd68fd7,66,如意人家钰莲园,普兰店,未知/板楼,3室2厅,南 北,9,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102105012403.html,119.59
61cb435e169082335fd68fd8,46,糖果小区,金州,未知/板楼,3室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105106524.html,54.8
61cb435f169082335fd68fd9,185,大连海湾城四期,开发区,2017/板楼,3室2厅,南,34,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104921003.html,128.95
61cb4360169082335fd68fda,445,壹品星海二期,沙河口,2007/板楼,3室1厅,南 北,28,有电梯,精装,https://dl.lianjia.com/ershoufang/102105036318.html,189
61cb438e4a0aff4cba1102c2,37,湾里东,开发区,2005/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104653449.html,52.92
61cb438f4a0aff4cba1102c3,168,大连海湾城二期,开发区,2012/板楼,3室1厅,南 北,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102105051434.html,133.06
61cb43904a0aff4cba1102c4,180,天安海景花园,开发区,2006/板楼,3室2厅,南 北,4,无电梯,精装,https://dl.lianjia.com/ershoufang/102104907445.html,116.37
61cb43914a0aff4cba1102c5,115,凤凰城,瓦房店,未知/塔楼,3室1厅,南 北,15,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102105059169.html,143.88
61cb43924a0aff4cba1102c6,275,长鹭悦湖,甘井子,2014/板楼,3室2厅,南 北,6,有电梯,精装,https://dl.lianjia.com/ershoufang/102104428692.html,132.51
61cb43934a0aff4cba1102c7,180,万科翡翠都会,甘井子,2021/板楼,3室2厅,南 北,27,有电梯,精装,https://dl.lianjia.com/ershoufang/102105025070.html,95.83
61cb43934a0aff4cba1102c8,159.9,祥和园,甘井子,2002/板楼,3室2厅,南 北 东,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102103524831.html,94.81
